"GEOID","NAME","year","variable","education_level","estimate","moe"
"40","Oklahoma",2006,"B20004_005","Bachelor's degree",36974,628
"40","Oklahoma",2006,"B20004_006","Graduate or professional degree",47539,1963
"41","Oregon",2006,"B20004_002","Less than high school",17425,913
"41","Oregon",2006,"B20004_003","High school graduate",25910,372
"41","Oregon",2006,"B20004_004","Some college or associate's",30062,522
"41","Oregon",2006,"B20004_005","Bachelor's degree",39946,1368
"41","Oregon",2006,"B20004_006","Graduate or professional degree",51170,702
"42","Pennsylvania",2006,"B20004_002","Less than high school",19818,452
"42","Pennsylvania",2006,"B20004_003","High school graduate",26275,199
"42","Pennsylvania",2006,"B20004_004","Some college or associate's",31909,217
"42","Pennsylvania",2006,"B20004_005","Bachelor's degree",43368,669
"42","Pennsylvania",2006,"B20004_006","Graduate or professional degree",59982,1109
"44","Rhode Island",2006,"B20004_002","Less than high school",21854,948
"44","Rhode Island",2006,"B20004_003","High school graduate",29360,1774
"44","Rhode Island",2006,"B20004_004","Some college or associate's",32487,1219
"44","Rhode Island",2006,"B20004_005","Bachelor's degree",45569,1477
"44","Rhode Island",2006,"B20004_006","Graduate or professional degree",59720,2392
"45","South Carolina",2006,"B20004_002","Less than high school",17851,724
"45","South Carolina",2006,"B20004_003","High school graduate",24479,456
"45","South Carolina",2006,"B20004_004","Some college or associate's",29742,634
"45","South Carolina",2006,"B20004_005","Bachelor's degree",40076,746
"45","South Carolina",2006,"B20004_006","Graduate or professional degree",49167,1267
"46","South Dakota",2006,"B20004_002","Less than high school",17441,1828
"46","South Dakota",2006,"B20004_003","High school graduate",23710,776
"46","South Dakota",2006,"B20004_004","Some college or associate's",27564,1008
"46","South Dakota",2006,"B20004_005","Bachelor's degree",33442,1256
"46","South Dakota",2006,"B20004_006","Graduate or professional degree",42208,2069
"47","Tennessee",2006,"B20004_002","Less than high school",17989,674
"47","Tennessee",2006,"B20004_003","High school graduate",24286,399
"47","Tennessee",2006,"B20004_004","Some college or associate's",29781,581
"47","Tennessee",2006,"B20004_005","Bachelor's degree",40838,522
"47","Tennessee",2006,"B20004_006","Graduate or professional degree",51705,700
"48","Texas",2006,"B20004_002","Less than high school",16836,194
"48","Texas",2006,"B20004_003","High school graduate",23983,285
"48","Texas",2006,"B20004_004","Some college or associate's",31404,177
"48","Texas",2006,"B20004_005","Bachelor's degree",45345,368
"48","Texas",2006,"B20004_006","Graduate or professional degree",57266,914
"49","Utah",2006,"B20004_002","Less than high school",17400,1012
"49","Utah",2006,"B20004_003","High school graduate",25875,497
"49","Utah",2006,"B20004_004","Some college or associate's",29446,859
"49","Utah",2006,"B20004_005","Bachelor's degree",39577,1048
"49","Utah",2006,"B20004_006","Graduate or professional degree",56868,1826
"50","Vermont",2006,"B20004_002","Less than high school",20017,2097
"50","Vermont",2006,"B20004_003","High school graduate",26252,700
"50","Vermont",2006,"B20004_004","Some college or associate's",29371,1180
"50","Vermont",2006,"B20004_005","Bachelor's degree",36857,1494
"50","Vermont",2006,"B20004_006","Graduate or professional degree",45089,2297
"51","Virginia",2006,"B20004_002","Less than high school",20857,412
"51","Virginia",2006,"B20004_003","High school graduate",27049,360
"51","Virginia",2006,"B20004_004","Some college or associate's",34276,659
"51","Virginia",2006,"B20004_005","Bachelor's degree",50380,419
"51","Virginia",2006,"B20004_006","Graduate or professional degree",71290,891
"53","Washington",2006,"B20004_002","Less than high school",19140,790
"53","Washington",2006,"B20004_003","High school graduate",27235,447
"53","Washington",2006,"B20004_004","Some college or associate's",32753,609
"53","Washington",2006,"B20004_005","Bachelor's degree",46931,762
"53","Washington",2006,"B20004_006","Graduate or professional degree",57409,1342
"54","West Virginia",2006,"B20004_002","Less than high school",17093,1249
"54","West Virginia",2006,"B20004_003","High school graduate",23173,730
"54","West Virginia",2006,"B20004_004","Some college or associate's",26738,860
"54","West Virginia",2006,"B20004_005","Bachelor's degree",36298,1146
"54","West Virginia",2006,"B20004_006","Graduate or professional degree",45283,1238
"55","Wisconsin",2006,"B20004_002","Less than high school",20059,691
"55","Wisconsin",2006,"B20004_003","High school graduate",27007,282
"55","Wisconsin",2006,"B20004_004","Some college or associate's",31634,248
"55","Wisconsin",2006,"B20004_005","Bachelor's degree",41803,343
"55","Wisconsin",2006,"B20004_006","Graduate or professional degree",54149,1485
"56","Wyoming",2006,"B20004_002","Less than high school",15727,2734
"56","Wyoming",2006,"B20004_003","High school graduate",26594,1332
"56","Wyoming",2006,"B20004_004","Some college or associate's",28636,1432
"56","Wyoming",2006,"B20004_005","Bachelor's degree",36921,2466
"56","Wyoming",2006,"B20004_006","Graduate or professional degree",47482,2581
"72","Puerto Rico",2006,"B20004_002","Less than high school",9935,356
"72","Puerto Rico",2006,"B20004_003","High school graduate",12262,200
"72","Puerto Rico",2006,"B20004_004","Some college or associate's",16347,308
"72","Puerto Rico",2006,"B20004_005","Bachelor's degree",24265,448
"72","Puerto Rico",2006,"B20004_006","Graduate or professional degree",35331,957
"01","Alabama",2007,"B20004_002","Less than high school",17602,628
"01","Alabama",2007,"B20004_003","High school graduate",24336,665
"01","Alabama",2007,"B20004_004","Some college or associate's",30407,453
"01","Alabama",2007,"B20004_005","Bachelor's degree",43163,1190
"01","Alabama",2007,"B20004_006","Graduate or professional degree",51332,625
"02","Alaska",2007,"B20004_002","Less than high school",19468,2877
"02","Alaska",2007,"B20004_003","High school graduate",31162,1038
"02","Alaska",2007,"B20004_004","Some college or associate's",37919,2019
"02","Alaska",2007,"B20004_005","Bachelor's degree",49101,2845
"02","Alaska",2007,"B20004_006","Graduate or professional degree",62170,2021
"04","Arizona",2007,"B20004_002","Less than high school",20057,595
"04","Arizona",2007,"B20004_003","High school graduate",26906,410
"04","Arizona",2007,"B20004_004","Some college or associate's",33568,703
"04","Arizona",2007,"B20004_005","Bachelor's degree",45853,878
"04","Arizona",2007,"B20004_006","Graduate or professional degree",56110,1479
"05","Arkansas",2007,"B20004_002","Less than high school",18026,656
"05","Arkansas",2007,"B20004_003","High school graduate",22855,646
"05","Arkansas",2007,"B20004_004","Some college or associate's",27478,783
"05","Arkansas",2007,"B20004_005","Bachelor's degree",40372,937
"05","Arkansas",2007,"B20004_006","Graduate or professional degree",51272,1317
"06","California",2007,"B20004_002","Less than high school",19173,214
"06","California",2007,"B20004_003","High school graduate",29199,393
"06","California",2007,"B20004_004","Some college or associate's",36958,247
"06","California",2007,"B20004_005","Bachelor's degree",52370,229
"06","California",2007,"B20004_006","Graduate or professional degree",71938,387
"08","Colorado",2007,"B20004_002","Less than high school",19838,982
"08","Colorado",2007,"B20004_003","High school graduate",28237,856
"08","Colorado",2007,"B20004_004","Some college or associate's",33782,661
"08","Colorado",2007,"B20004_005","Bachelor's degree",45392,788
"08","Colorado",2007,"B20004_006","Graduate or professional degree",55835,1545
"09","Connecticut",2007,"B20004_002","Less than high school",21980,744
"09","Connecticut",2007,"B20004_003","High school graduate",31847,413
"09","Connecticut",2007,"B20004_004","Some college or associate's",40136,666
"09","Connecticut",2007,"B20004_005","Bachelor's degree",53999,1464
"09","Connecticut",2007,"B20004_006","Graduate or professional degree",71146,1010
"10","Delaware",2007,"B20004_002","Less than high school",19781,1458
"10","Delaware",2007,"B20004_003","High school graduate",31037,820
"10","Delaware",2007,"B20004_004","Some college or associate's",37745,1560
"10","Delaware",2007,"B20004_005","Bachelor's degree",48314,3013
"10","Delaware",2007,"B20004_006","Graduate or professional degree",66165,2822
"11","District of Columbia",2007,"B20004_002","Less than high school",22570,1674
"11","District of Columbia",2007,"B20004_003","High school graduate",27698,3455
"11","District of Columbia",2007,"B20004_004","Some college or associate's",34894,2333
"11","District of Columbia",2007,"B20004_005","Bachelor's degree",54431,2711
"11","District of Columbia",2007,"B20004_006","Graduate or professional degree",79661,3274
"12","Florida",2007,"B20004_002","Less than high school",18679,391
"12","Florida",2007,"B20004_003","High school graduate",25742,199
"12","Florida",2007,"B20004_004","Some college or associate's",32123,212
"12","Florida",2007,"B20004_005","Bachelor's degree",42221,230
"12","Florida",2007,"B20004_006","Graduate or professional degree",56542,1043
"13","Georgia",2007,"B20004_002","Less than high school",20050,451
"13","Georgia",2007,"B20004_003","High school graduate",26391,329
"13","Georgia",2007,"B20004_004","Some college or associate's",32000,311
"13","Georgia",2007,"B20004_005","Bachelor's degree",47029,600
"13","Georgia",2007,"B20004_006","Graduate or professional degree",58813,1742
"15","Hawaii",2007,"B20004_002","Less than high school",23413,1856
"15","Hawaii",2007,"B20004_003","High school graduate",29292,1415
"15","Hawaii",2007,"B20004_004","Some college or associate's",34850,1175
"15","Hawaii",2007,"B20004_005","Bachelor's degree",43390,2427
"15","Hawaii",2007,"B20004_006","Graduate or professional degree",54631,3113
"16","Idaho",2007,"B20004_002","Less than high school",20111,972
"16","Idaho",2007,"B20004_003","High school graduate",24939,796
"16","Idaho",2007,"B20004_004","Some college or associate's",28636,965
"16","Idaho",2007,"B20004_005","Bachelor's degree",39113,1637
"16","Idaho",2007,"B20004_006","Graduate or professional degree",52102,2074
"17","Illinois",2007,"B20004_002","Less than high school",20740,429
"17","Illinois",2007,"B20004_003","High school graduate",27720,475
"17","Illinois",2007,"B20004_004","Some college or associate's",34559,490
"17","Illinois",2007,"B20004_005","Bachelor's degree",49737,786
"17","Illinois",2007,"B20004_006","Graduate or professional degree",63322,1819
"18","Indiana",2007,"B20004_002","Less than high school",20415,514
"18","Indiana",2007,"B20004_003","High school graduate",27362,317
"18","Indiana",2007,"B20004_004","Some college or associate's",32096,285
"18","Indiana",2007,"B20004_005","Bachelor's degree",42845,893
"18","Indiana",2007,"B20004_006","Graduate or professional degree",54369,1123
"19","Iowa",2007,"B20004_002","Less than high school",19723,1215
"19","Iowa",2007,"B20004_003","High school graduate",26482,385
"19","Iowa",2007,"B20004_004","Some college or associate's",30918,313
"19","Iowa",2007,"B20004_005","Bachelor's degree",40103,694
"19","Iowa",2007,"B20004_006","Graduate or professional degree",51506,886
"20","Kansas",2007,"B20004_002","Less than high school",19922,952
"20","Kansas",2007,"B20004_003","High school graduate",25418,469
"20","Kansas",2007,"B20004_004","Some college or associate's",30301,385
"20","Kansas",2007,"B20004_005","Bachelor's degree",41273,705
"20","Kansas",2007,"B20004_006","Graduate or professional degree",52487,1353
"21","Kentucky",2007,"B20004_002","Less than high school",17077,558
"21","Kentucky",2007,"B20004_003","High school graduate",25288,329
"21","Kentucky",2007,"B20004_004","Some college or associate's",29950,561
"21","Kentucky",2007,"B20004_005","Bachelor's degree",40925,693
"21","Kentucky",2007,"B20004_006","Graduate or professional degree",48823,1366
"22","Louisiana",2007,"B20004_002","Less than high school",17754,726
"22","Louisiana",2007,"B20004_003","High school graduate",24805,598
"22","Louisiana",2007,"B20004_004","Some college or associate's",30762,416
"22","Louisiana",2007,"B20004_005","Bachelor's degree",41268,528
"22","Louisiana",2007,"B20004_006","Graduate or professional degree",51654,827
"23","Maine",2007,"B20004_002","Less than high school",20200,1415
"23","Maine",2007,"B20004_003","High school graduate",25323,537
"23","Maine",2007,"B20004_004","Some college or associate's",30535,741
"23","Maine",2007,"B20004_005","Bachelor's degree",37257,1268
"23","Maine",2007,"B20004_006","Graduate or professional degree",49140,1900
"24","Maryland",2007,"B20004_002","Less than high school",22508,1086
"24","Maryland",2007,"B20004_003","High school graduate",32086,352
"24","Maryland",2007,"B20004_004","Some college or associate's",41307,444
"24","Maryland",2007,"B20004_005","Bachelor's degree",55270,1186
"24","Maryland",2007,"B20004_006","Graduate or professional degree",71915,700
"25","Massachusetts",2007,"B20004_002","Less than high school",22307,741
"25","Massachusetts",2007,"B20004_003","High school graduate",31558,309
"25","Massachusetts",2007,"B20004_004","Some college or associate's",37165,531
"25","Massachusetts",2007,"B20004_005","Bachelor's degree",51090,401
"25","Massachusetts",2007,"B20004_006","Graduate or professional degree",64384,1641
"26","Michigan",2007,"B20004_002","Less than high school",17178,496
"26","Michigan",2007,"B20004_003","High school graduate",25946,256
