"NAME","Age_Range","Total","year"
"Louisiana","15.to.24.years",18693,2006
"Louisiana","25.to.34.years",126406,2006
"Louisiana","35.to.44.years",201537,2006
"Louisiana","45.to.54.years",251944,2006
"Louisiana","55.to.59.years",114773,2006
"Louisiana","60.to.64.years",96533,2006
"Louisiana","65.to.74.years",141514,2006
"Louisiana","75.to.84.years",94423,2006
"Louisiana","85.years.and.over",25844,2006
"Maine","total",399076,2006
"Maine","15.to.24.years",4269,2006
"Maine","25.to.34.years",37807,2006
"Maine","35.to.44.years",76744,2006
"Maine","45.to.54.years",101252,2006
"Maine","55.to.59.years",48311,2006
"Maine","60.to.64.years",35706,2006
"Maine","65.to.74.years",49946,2006
"Maine","75.to.84.years",34577,2006
"Maine","85.years.and.over",10464,2006
"Maryland","total",1450411,2006
"Maryland","15.to.24.years",13363,2006
"Maryland","25.to.34.years",159892,2006
"Maryland","35.to.44.years",323433,2006
"Maryland","45.to.54.years",364164,2006
"Maryland","55.to.59.years",159507,2006
"Maryland","60.to.64.years",125141,2006
"Maryland","65.to.74.years",165713,2006
"Maryland","75.to.84.years",108813,2006
"Maryland","85.years.and.over",30385,2006
"Massachusetts","total",1588359,2006
"Massachusetts","15.to.24.years",8624,2006
"Massachusetts","25.to.34.years",146221,2006
"Massachusetts","35.to.44.years",347264,2006
"Massachusetts","45.to.54.years",401164,2006
"Massachusetts","55.to.59.years",181649,2006
"Massachusetts","60.to.64.years",137732,2006
"Massachusetts","65.to.74.years",185065,2006
"Massachusetts","75.to.84.years",137135,2006
"Massachusetts","85.years.and.over",43505,2006
"Michigan","total",2908273,2006
"Michigan","15.to.24.years",41890,2006
"Michigan","25.to.34.years",345674,2006
"Michigan","35.to.44.years",594146,2006
"Michigan","45.to.54.years",711912,2006
"Michigan","55.to.59.years",314810,2006
"Michigan","60.to.64.years",240331,2006
"Michigan","65.to.74.years",341546,2006
"Michigan","75.to.84.years",242791,2006
"Michigan","85.years.and.over",75173,2006
"Minnesota","total",1558206,2006
"Minnesota","15.to.24.years",33241,2006
"Minnesota","25.to.34.years",217933,2006
"Minnesota","35.to.44.years",333237,2006
"Minnesota","45.to.54.years",386603,2006
"Minnesota","55.to.59.years",159963,2006
"Minnesota","60.to.64.years",119557,2006
"Minnesota","65.to.74.years",163379,2006
"Minnesota","75.to.84.years",112455,2006
"Minnesota","85.years.and.over",31838,2006
"Mississippi","total",760318,2006
"Mississippi","15.to.24.years",11024,2006
"Mississippi","25.to.34.years",84815,2006
"Mississippi","35.to.44.years",150136,2006
"Mississippi","45.to.54.years",171604,2006
"Mississippi","55.to.59.years",85100,2006
"Mississippi","60.to.64.years",65273,2006
"Mississippi","65.to.74.years",104878,2006
"Mississippi","75.to.84.years",67714,2006
"Mississippi","85.years.and.over",19774,2006
"Missouri","total",1628838,2006
"Missouri","15.to.24.years",29482,2006
"Missouri","25.to.34.years",202110,2006
"Missouri","35.to.44.years",311561,2006
"Missouri","45.to.54.years",383081,2006
"Missouri","55.to.59.years",171463,2006
"Missouri","60.to.64.years",136515,2006
"Missouri","65.to.74.years",209961,2006
"Missouri","75.to.84.years",141616,2006
"Missouri","85.years.and.over",43049,2006
"Montana","total",260137,2006
"Montana","15.to.24.years",3567,2006
"Montana","25.to.34.years",24379,2006
"Montana","35.to.44.years",45675,2006
"Montana","45.to.54.years",67793,2006
"Montana","55.to.59.years",29782,2006
"Montana","60.to.64.years",23949,2006
"Montana","65.to.74.years",35068,2006
"Montana","75.to.84.years",23710,2006
"Montana","85.years.and.over",6214,2006
"Nebraska","total",475899,2006
"Nebraska","15.to.24.years",7745,2006
"Nebraska","25.to.34.years",58388,2006
"Nebraska","35.to.44.years",90807,2006
"Nebraska","45.to.54.years",116181,2006
"Nebraska","55.to.59.years",50946,2006
"Nebraska","60.to.64.years",35761,2006
"Nebraska","65.to.74.years",58558,2006
"Nebraska","75.to.84.years",44266,2006
"Nebraska","85.years.and.over",13247,2006
"Nevada","total",580705,2006
"Nevada","15.to.24.years",9568,2006
"Nevada","25.to.34.years",74227,2006
"Nevada","35.to.44.years",121785,2006
"Nevada","45.to.54.years",133474,2006
"Nevada","55.to.59.years",64361,2006
"Nevada","60.to.64.years",52479,2006
"Nevada","65.to.74.years",71416,2006
"Nevada","75.to.84.years",44739,2006
"Nevada","85.years.and.over",8656,2006
"New Hampshire","total",363652,2006
"New Hampshire","15.to.24.years",2424,2006
"New Hampshire","25.to.34.years",35474,2006
"New Hampshire","35.to.44.years",81356,2006
"New Hampshire","45.to.54.years",98385,2006
"New Hampshire","55.to.59.years",42071,2006
"New Hampshire","60.to.64.years",33290,2006
"New Hampshire","65.to.74.years",39914,2006
"New Hampshire","75.to.84.years",23560,2006
"New Hampshire","85.years.and.over",7178,2006
"New Jersey","total",2110308,2006
"New Jersey","15.to.24.years",11816,2006
"New Jersey","25.to.34.years",192361,2006
"New Jersey","35.to.44.years",462940,2006
"New Jersey","45.to.54.years",529581,2006
"New Jersey","55.to.59.years",229389,2006
"New Jersey","60.to.64.years",184989,2006
"New Jersey","65.to.74.years",253530,2006
"New Jersey","75.to.84.years",184714,2006
"New Jersey","85.years.and.over",60988,2006
"New Mexico","total",505915,2006
"New Mexico","15.to.24.years",9282,2006
"New Mexico","25.to.34.years",55001,2006
"New Mexico","35.to.44.years",93557,2006
"New Mexico","45.to.54.years",120526,2006
"New Mexico","55.to.59.years",57850,2006
"New Mexico","60.to.64.years",43981,2006
"New Mexico","65.to.74.years",67160,2006
"New Mexico","75.to.84.years",46781,2006
"New Mexico","85.years.and.over",11777,2006
"New York","total",3940942,2006
"New York","15.to.24.years",28203,2006
"New York","25.to.34.years",350925,2006
"New York","35.to.44.years",801445,2006
"New York","45.to.54.years",974454,2006
"New York","55.to.59.years",463648,2006
"New York","60.to.64.years",347116,2006
"New York","65.to.74.years",501553,2006
"New York","75.to.84.years",364941,2006
"New York","85.years.and.over",108657,2006
"North Carolina","total",2350798,2006
"North Carolina","15.to.24.years",32117,2006
"North Carolina","25.to.34.years",275536,2006
"North Carolina","35.to.44.years",477822,2006
"North Carolina","45.to.54.years",544042,2006
"North Carolina","55.to.59.years",259576,2006
"North Carolina","60.to.64.years",212114,2006
"North Carolina","65.to.74.years",302885,2006
"North Carolina","75.to.84.years",197392,2006
"North Carolina","85.years.and.over",49314,2006
"North Dakota","total",181666,2006
"North Dakota","15.to.24.years",4521,2006
"North Dakota","25.to.34.years",22325,2006
"North Dakota","35.to.44.years",33897,2006
"North Dakota","45.to.54.years",43778,2006
"North Dakota","55.to.59.years",19335,2006
"North Dakota","60.to.64.years",14072,2006
"North Dakota","65.to.74.years",22163,2006
"North Dakota","75.to.84.years",15965,2006
"North Dakota","85.years.and.over",5610,2006
"Ohio","total",3150239,2006
"Ohio","15.to.24.years",40255,2006
"Ohio","25.to.34.years",362391,2006
"Ohio","35.to.44.years",615419,2006
"Ohio","45.to.54.years",748880,2006
"Ohio","55.to.59.years",348864,2006
"Ohio","60.to.64.years",259488,2006
"Ohio","65.to.74.years",399334,2006
"Ohio","75.to.84.years",290329,2006
"Ohio","85.years.and.over",85279,2006
"Oklahoma","total",950407,2006
"Oklahoma","15.to.24.years",17417,2006
"Oklahoma","25.to.34.years",113419,2006
"Oklahoma","35.to.44.years",167259,2006
"Oklahoma","45.to.54.years",216174,2006
"Oklahoma","55.to.59.years",100236,2006
"Oklahoma","60.to.64.years",82581,2006
"Oklahoma","65.to.74.years",134661,2006
"Oklahoma","75.to.84.years",91508,2006
"Oklahoma","85.years.and.over",27152,2006
"Oregon","total",939123,2006
"Oregon","15.to.24.years",10550,2006
"Oregon","25.to.34.years",101162,2006
"Oregon","35.to.44.years",171745,2006
"Oregon","45.to.54.years",228869,2006
"Oregon","55.to.59.years",115815,2006
"Oregon","60.to.64.years",84969,2006
"Oregon","65.to.74.years",118542,2006
"Oregon","75.to.84.years",82345,2006
"Oregon","85.years.and.over",25126,2006
"Pennsylvania","total",3475105,2006
"Pennsylvania","15.to.24.years",30305,2006
"Pennsylvania","25.to.34.years",342533,2006
"Pennsylvania","35.to.44.years",678063,2006
"Pennsylvania","45.to.54.years",841897,2006
"Pennsylvania","55.to.59.years",386583,2006
"Pennsylvania","60.to.64.years",294317,2006
"Pennsylvania","65.to.74.years",451016,2006
"Pennsylvania","75.to.84.years",352341,2006
"Pennsylvania","85.years.and.over",98050,2006
"Rhode Island","total",255495,2006
"Rhode Island","15.to.24.years",1663,2006
"Rhode Island","25.to.34.years",23800,2006
"Rhode Island","35.to.44.years",52576,2006
"Rhode Island","45.to.54.years",66779,2006
"Rhode Island","55.to.59.years",28223,2006
"Rhode Island","60.to.64.years",23336,2006
"Rhode Island","65.to.74.years",28286,2006
"Rhode Island","75.to.84.years",23453,2006
"Rhode Island","85.years.and.over",7379,2006
"South Carolina","total",1165464,2006
"South Carolina","15.to.24.years",16624,2006
"South Carolina","25.to.34.years",126949,2006
"South Carolina","35.to.44.years",222854,2006
"South Carolina","45.to.54.years",264286,2006
"South Carolina","55.to.59.years",130500,2006
"South Carolina","60.to.64.years",113087,2006
"South Carolina","65.to.74.years",160070,2006
"South Carolina","75.to.84.years",103615,2006
"South Carolina","85.years.and.over",27479,2006
"South Dakota","total",216212,2006
"South Dakota","15.to.24.years",4239,2006
"South Dakota","25.to.34.years",27117,2006
"South Dakota","35.to.44.years",41119,2006
"South Dakota","45.to.54.years",51205,2006
"South Dakota","55.to.59.years",24565,2006
"South Dakota","60.to.64.years",16967,2006
"South Dakota","65.to.74.years",26511,2006
"South Dakota","75.to.84.years",19672,2006
"South Dakota","85.years.and.over",4817,2006
"Tennessee","total",1660152,2006
"Tennessee","15.to.24.years",21827,2006
"Tennessee","25.to.34.years",205456,2006
"Tennessee","35.to.44.years",324282,2006
"Tennessee","45.to.54.years",376622,2006
"Tennessee","55.to.59.years",178196,2006
"Tennessee","60.to.64.years",151795,2006
"Tennessee","65.to.74.years",219552,2006
"Tennessee","75.to.84.years",141414,2006
"Tennessee","85.years.and.over",41008,2006
"Texas","total",5291045,2006
"Texas","15.to.24.years",69840,2006
"Texas","25.to.34.years",648206,2006
"Texas","35.to.44.years",1171581,2006
"Texas","45.to.54.years",1281160,2006
"Texas","55.to.59.years",556765,2006
"Texas","60.to.64.years",429546,2006
"Texas","65.to.74.years",623096,2006
"Texas","75.to.84.years",401216,2006
"Texas","85.years.and.over",109635,2006
"Utah","total",585929,2006
"Utah","15.to.24.years",15185,2006
"Utah","25.to.34.years",101885,2006
"Utah","35.to.44.years",121608,2006
"Utah","45.to.54.years",132282,2006
"Utah","55.to.59.years",56372,2006
"Utah","60.to.64.years",42316,2006
"Utah","65.to.74.years",60448,2006
"Utah","75.to.84.years",42848,2006
"Utah","85.years.and.over",12985,2006
"Vermont","total",182389,2006
"Vermont","15.to.24.years",1442,2006
"Vermont","25.to.34.years",16507,2006
"Vermont","35.to.44.years",35886,2006
"Vermont","45.to.54.years",47645,2006
"Vermont","55.to.59.years",21971,2006
"Vermont","60.to.64.years",18096,2006
"Vermont","65.to.74.years",22737,2006
"Vermont","75.to.84.years",14057,2006
"Vermont","85.years.and.over",4048,2006
"Virginia","total",2030284,2006
"Virginia","15.to.24.years",21653,2006
"Virginia","25.to.34.years",230154,2006
"Virginia","35.to.44.years",435660,2006
"Virginia","45.to.54.years",495106,2006
"Virginia","55.to.59.years",227144,2006
"Virginia","60.to.64.years",175097,2006
"Virginia","65.to.74.years",243463,2006
"Virginia","75.to.84.years",157873,2006
"Virginia","85.years.and.over",44134,2006
"Washington","total",1620052,2006
"Washington","15.to.24.years",17155,2006
"Washington","25.to.34.years",187961,2006
"Washington","35.to.44.years",335041,2006
"Washington","45.to.54.years",410514,2006
"Washington","55.to.59.years",188026,2006
"Washington","60.to.64.years",138997,2006
"Washington","65.to.74.years",184171,2006
"Washington","75.to.84.years",122160,2006
"Washington","85.years.and.over",36027,2006
"West Virginia","total",554791,2006
"West Virginia","15.to.24.years",7721,2006
"West Virginia","25.to.34.years",55528,2006
"West Virginia","35.to.44.years",96797,2006
"West Virginia","45.to.54.years",124467,2006
"West Virginia","55.to.59.years",64520,2006
"West Virginia","60.to.64.years",49963,2006
"West Virginia","65.to.74.years",79206,2006
"West Virginia","75.to.84.years",59041,2006
"West Virginia","85.years.and.over",17548,2006
"Wisconsin","total",1571129,2006
"Wisconsin","15.to.24.years",24264,2006
"Wisconsin","25.to.34.years",188072,2006
"Wisconsin","35.to.44.years",325249,2006
"Wisconsin","45.to.54.years",392256,2006
"Wisconsin","55.to.59.years",168784,2006
"Wisconsin","60.to.64.years",125810,2006
"Wisconsin","65.to.74.years",182748,2006
"Wisconsin","75.to.84.years",128217,2006
"Wisconsin","85.years.and.over",35729,2006
"Wyoming","total",144117,2006
"Wyoming","15.to.24.years",3398,2006
"Wyoming","25.to.34.years",16124,2006
"Wyoming","35.to.44.years",24888,2006
"Wyoming","45.to.54.years",37015,2006
"Wyoming","55.to.59.years",17290,2006
"Wyoming","60.to.64.years",13447,2006
"Wyoming","65.to.74.years",17727,2006
"Wyoming","75.to.84.years",11113,2006
"Wyoming","85.years.and.over",3115,2006
"Puerto Rico","total",919418,2006
"Puerto Rico","15.to.24.years",7219,2006
"Puerto Rico","25.to.34.years",93369,2006
"Puerto Rico","35.to.44.years",159255,2006
"Puerto Rico","45.to.54.years",188365,2006
"Puerto Rico","55.to.59.years",103216,2006
"Puerto Rico","60.to.64.years",99183,2006
"Puerto Rico","65.to.74.years",153020,2006
"Puerto Rico","75.to.84.years",87928,2006
"Puerto Rico","85.years.and.over",27863,2006
"Alabama","total",1287825,2007
"Alabama","15.to.24.years",22849,2007
"Alabama","25.to.34.years",140326,2007
"Alabama","35.to.44.years",238326,2007
"Alabama","45.to.54.years",287834,2007
"Alabama","55.to.59.years",142036,2007
"Alabama","60.to.64.years",120638,2007
"Alabama","65.to.74.years",181027,2007
"Alabama","75.to.84.years",121216,2007
"Alabama","85.years.and.over",33573,2007
"Alaska","total",149018,2007
"Alaska","15.to.24.years",2075,2007
"Alaska","25.to.34.years",16848,2007
"Alaska","35.to.44.years",31878,2007
"Alaska","45.to.54.years",43779,2007
"Alaska","55.to.59.years",19436,2007
"Alaska","60.to.64.years",14169,2007
"Alaska","65.to.74.years",14307,2007
"Alaska","75.to.84.years",4924,2007
"Alaska","85.years.and.over",1602,2007
"Arizona","total",1533145,2007
"Arizona","15.to.24.years",20080,2007
"Arizona","25.to.34.years",182307,2007
"Arizona","35.to.44.years",288727,2007
"Arizona","45.to.54.years",329758,2007
"Arizona","55.to.59.years",160074,2007
"Arizona","60.to.64.years",145770,2007
"Arizona","65.to.74.years",215151,2007
"Arizona","75.to.84.years",154452,2007
"Arizona","85.years.and.over",36826,2007
"Arkansas","total",746839,2007
"Arkansas","15.to.24.years",12358,2007
"Arkansas","25.to.34.years",81060,2007
"Arkansas","35.to.44.years",132970,2007
"Arkansas","45.to.54.years",165224,2007
"Arkansas","55.to.59.years",79978,2007
"Arkansas","60.to.64.years",72559,2007
"Arkansas","65.to.74.years",109091,2007
"Arkansas","75.to.84.years",72565,2007
"Arkansas","85.years.and.over",21034,2007
"California","total",7076972,2007
"California","15.to.24.years",54395,2007
"California","25.to.34.years",666603,2007
"California","35.to.44.years",1461615,2007
"California","45.to.54.years",1764421,2007
"California","55.to.59.years",785571,2007
"California","60.to.64.years",631080,2007
"California","65.to.74.years",879779,2007
"California","75.to.84.years",619931,2007
"California","85.years.and.over",213577,2007
"Colorado","total",1280207,2007
"Colorado","15.to.24.years",18084,2007
"Colorado","25.to.34.years",163468,2007
"Colorado","35.to.44.years",271096,2007
"Colorado","45.to.54.years",326239,2007
"Colorado","55.to.59.years",142582,2007
"Colorado","60.to.64.years",112876,2007
"Colorado","65.to.74.years",138478,2007
"Colorado","75.to.84.years",84998,2007
"Colorado","85.years.and.over",22386,2007
"Connecticut","total",924839,2007
"Connecticut","15.to.24.years",6170,2007
"Connecticut","25.to.34.years",87870,2007
"Connecticut","35.to.44.years",196019,2007
"Connecticut","45.to.54.years",234553,2007
"Connecticut","55.to.59.years",101352,2007
"Connecticut","60.to.64.years",85323,2007
"Connecticut","65.to.74.years",108009,2007
"Connecticut","75.to.84.years",77394,2007
"Connecticut","85.years.and.over",28149,2007
"Delaware","total",238141,2007
"Delaware","15.to.24.years",3206,2007
"Delaware","25.to.34.years",28293,2007
"Delaware","35.to.44.years",44384,2007
"Delaware","45.to.54.years",56027,2007
"Delaware","55.to.59.years",25115,2007
"Delaware","60.to.64.years",23300,2007
"Delaware","65.to.74.years",31411,2007
"Delaware","75.to.84.years",20789,2007
"Delaware","85.years.and.over",5616,2007
"District of Columbia","total",111813,2007
"District of Columbia","15.to.24.years",759,2007
"District of Columbia","25.to.34.years",14472,2007
"District of Columbia","35.to.44.years",23704,2007
"District of Columbia","45.to.54.years",22495,2007
"District of Columbia","55.to.59.years",11217,2007
"District of Columbia","60.to.64.years",9581,2007
"District of Columbia","65.to.74.years",14012,2007
"District of Columbia","75.to.84.years",10958,2007
"District of Columbia","85.years.and.over",4615,2007
"Florida","total",5005708,2007
"Florida","15.to.24.years",53977,2007
"Florida","25.to.34.years",460786,2007
"Florida","35.to.44.years",884105,2007
