"NAME","Age_Range","Total","year"
"Louisiana","total",493311,2006
"Louisiana","15.to.24.years",65726,2006
"Louisiana","25.to.34.years",123364,2006
"Louisiana","35.to.44.years",102006,2006
"Louisiana","45.to.54.years",88066,2006
"Louisiana","55.to.59.years",31323,2006
"Louisiana","60.to.64.years",22986,2006
"Louisiana","65.to.74.years",31116,2006
"Louisiana","75.to.84.years",20665,2006
"Louisiana","85.years.and.over",8059,2006
"Maine","total",149171,2006
"Maine","15.to.24.years",20441,2006
"Maine","25.to.34.years",36743,2006
"Maine","35.to.44.years",27852,2006
"Maine","45.to.54.years",21990,2006
"Maine","55.to.59.years",8677,2006
"Maine","60.to.64.years",7005,2006
"Maine","65.to.74.years",10258,2006
"Maine","75.to.84.years",10271,2006
"Maine","85.years.and.over",5934,2006
"Maryland","total",638620,2006
"Maryland","15.to.24.years",64997,2006
"Maryland","25.to.34.years",165338,2006
"Maryland","35.to.44.years",139183,2006
"Maryland","45.to.54.years",114692,2006
"Maryland","55.to.59.years",39434,2006
"Maryland","60.to.64.years",26676,2006
"Maryland","65.to.74.years",41506,2006
"Maryland","75.to.84.years",33620,2006
"Maryland","85.years.and.over",13174,2006
"Massachusetts","total",858126,2006
"Massachusetts","15.to.24.years",73032,2006
"Massachusetts","25.to.34.years",218471,2006
"Massachusetts","35.to.44.years",176963,2006
"Massachusetts","45.to.54.years",141368,2006
"Massachusetts","55.to.59.years",51605,2006
"Massachusetts","60.to.64.years",43096,2006
"Massachusetts","65.to.74.years",64527,2006
"Massachusetts","75.to.84.years",57619,2006
"Massachusetts","85.years.and.over",31445,2006
"Michigan","total",960844,2006
"Michigan","15.to.24.years",130920,2006
"Michigan","25.to.34.years",252995,2006
"Michigan","35.to.44.years",184651,2006
"Michigan","45.to.54.years",154796,2006
"Michigan","55.to.59.years",56457,2006
"Michigan","60.to.64.years",40694,2006
"Michigan","65.to.74.years",55376,2006
"Michigan","75.to.84.years",53556,2006
"Michigan","85.years.and.over",31399,2006
"Minnesota","total",484091,2006
"Minnesota","15.to.24.years",86122,2006
"Minnesota","25.to.34.years",119299,2006
"Minnesota","35.to.44.years",85915,2006
"Minnesota","45.to.54.years",70332,2006
"Minnesota","55.to.59.years",23817,2006
"Minnesota","60.to.64.years",14489,2006
"Minnesota","65.to.74.years",26670,2006
"Minnesota","75.to.84.years",33964,2006
"Minnesota","85.years.and.over",23483,2006
"Mississippi","total",315203,2006
"Mississippi","15.to.24.years",42163,2006
"Mississippi","25.to.34.years",80233,2006
"Mississippi","35.to.44.years",66522,2006
"Mississippi","45.to.54.years",56010,2006
"Mississippi","55.to.59.years",21062,2006
"Mississippi","60.to.64.years",14027,2006
"Mississippi","65.to.74.years",17590,2006
"Mississippi","75.to.84.years",11910,2006
"Mississippi","85.years.and.over",5686,2006
"Missouri","total",676189,2006
"Missouri","15.to.24.years",102717,2006
"Missouri","25.to.34.years",173230,2006
"Missouri","35.to.44.years",130175,2006
"Missouri","45.to.54.years",109793,2006
"Missouri","55.to.59.years",35553,2006
"Missouri","60.to.64.years",27234,2006
"Missouri","65.to.74.years",38956,2006
"Missouri","75.to.84.years",35370,2006
"Missouri","85.years.and.over",23161,2006
"Montana","total",112053,2006
"Montana","15.to.24.years",16818,2006
"Montana","25.to.34.years",27162,2006
"Montana","35.to.44.years",18988,2006
"Montana","45.to.54.years",18396,2006
"Montana","55.to.59.years",8181,2006
"Montana","60.to.64.years",5041,2006
"Montana","65.to.74.years",6305,2006
"Montana","75.to.84.years",7780,2006
"Montana","85.years.and.over",3382,2006
"Nebraska","total",224989,2006
"Nebraska","15.to.24.years",42280,2006
"Nebraska","25.to.34.years",59906,2006
"Nebraska","35.to.44.years",41088,2006
"Nebraska","45.to.54.years",30315,2006
"Nebraska","55.to.59.years",12558,2006
"Nebraska","60.to.64.years",7540,2006
"Nebraska","65.to.74.years",11041,2006
"Nebraska","75.to.84.years",12490,2006
"Nebraska","85.years.and.over",7771,2006
"Nevada","total",356123,2006
"Nevada","15.to.24.years",37600,2006
"Nevada","25.to.34.years",95782,2006
"Nevada","35.to.44.years",78450,2006
"Nevada","45.to.54.years",59563,2006
"Nevada","55.to.59.years",23204,2006
"Nevada","60.to.64.years",21509,2006
"Nevada","65.to.74.years",21159,2006
"Nevada","75.to.84.years",14449,2006
"Nevada","85.years.and.over",4407,2006
"New Hampshire","total",140851,2006
"New Hampshire","15.to.24.years",15458,2006
"New Hampshire","25.to.34.years",33949,2006
"New Hampshire","35.to.44.years",29357,2006
"New Hampshire","45.to.54.years",23522,2006
"New Hampshire","55.to.59.years",8214,2006
"New Hampshire","60.to.64.years",5176,2006
"New Hampshire","65.to.74.years",10762,2006
"New Hampshire","75.to.84.years",9720,2006
"New Hampshire","85.years.and.over",4693,2006
"New Jersey","total",1025182,2006
"New Jersey","15.to.24.years",61494,2006
"New Jersey","25.to.34.years",246064,2006
"New Jersey","35.to.44.years",248668,2006
"New Jersey","45.to.54.years",182696,2006
"New Jersey","55.to.59.years",68643,2006
"New Jersey","60.to.64.years",52662,2006
"New Jersey","65.to.74.years",76426,2006
"New Jersey","75.to.84.years",59224,2006
"New Jersey","85.years.and.over",29305,2006
"New Mexico","total",220118,2006
"New Mexico","15.to.24.years",33751,2006
"New Mexico","25.to.34.years",58481,2006
"New Mexico","35.to.44.years",45896,2006
"New Mexico","45.to.54.years",35631,2006
"New Mexico","55.to.59.years",12443,2006
"New Mexico","60.to.64.years",8406,2006
"New Mexico","65.to.74.years",12439,2006
"New Mexico","75.to.84.years",8611,2006
"New Mexico","85.years.and.over",4460,2006
"New York","total",3147434,2006
"New York","15.to.24.years",205393,2006
"New York","25.to.34.years",695270,2006
"New York","35.to.44.years",711590,2006
"New York","45.to.54.years",585692,2006
"New York","55.to.59.years",229341,2006
"New York","60.to.64.years",173991,2006
"New York","65.to.74.years",264314,2006
"New York","75.to.84.years",193298,2006
"New York","85.years.and.over",88545,2006
"North Carolina","total",1103270,2006
"North Carolina","15.to.24.years",155515,2006
"North Carolina","25.to.34.years",304153,2006
"North Carolina","35.to.44.years",236955,2006
"North Carolina","45.to.54.years",176654,2006
"North Carolina","55.to.59.years",67986,2006
"North Carolina","60.to.64.years",41306,2006
"North Carolina","65.to.74.years",53367,2006
"North Carolina","75.to.84.years",47003,2006
"North Carolina","85.years.and.over",20331,2006
"North Dakota","total",90686,2006
"North Dakota","15.to.24.years",23635,2006
"North Dakota","25.to.34.years",19609,2006
"North Dakota","35.to.44.years",13162,2006
"North Dakota","45.to.54.years",10938,2006
"North Dakota","55.to.59.years",4646,2006
"North Dakota","60.to.64.years",2842,2006
"North Dakota","65.to.74.years",5003,2006
"North Dakota","75.to.84.years",6827,2006
"North Dakota","85.years.and.over",4024,2006
"Ohio","total",1349267,2006
"Ohio","15.to.24.years",175100,2006
"Ohio","25.to.34.years",346541,2006
"Ohio","35.to.44.years",263209,2006
"Ohio","45.to.54.years",235487,2006
"Ohio","55.to.59.years",81494,2006
"Ohio","60.to.64.years",57200,2006
"Ohio","65.to.74.years",77221,2006
"Ohio","75.to.84.years",73533,2006
"Ohio","85.years.and.over",39482,2006
"Oklahoma","total",434893,2006
"Oklahoma","15.to.24.years",73618,2006
"Oklahoma","25.to.34.years",112632,2006
"Oklahoma","35.to.44.years",86623,2006
"Oklahoma","45.to.54.years",69533,2006
"Oklahoma","55.to.59.years",27060,2006
"Oklahoma","60.to.64.years",15999,2006
"Oklahoma","65.to.74.years",21977,2006
"Oklahoma","75.to.84.years",17301,2006
"Oklahoma","85.years.and.over",10150,2006
"Oregon","total",510539,2006
"Oregon","15.to.24.years",66306,2006
"Oregon","25.to.34.years",138280,2006
"Oregon","35.to.44.years",98342,2006
"Oregon","45.to.54.years",83547,2006
"Oregon","55.to.59.years",33624,2006
"Oregon","60.to.64.years",20904,2006
"Oregon","65.to.74.years",28103,2006
"Oregon","75.to.84.years",24099,2006
"Oregon","85.years.and.over",17334,2006
"Pennsylvania","total",1370498,2006
"Pennsylvania","15.to.24.years",146871,2006
"Pennsylvania","25.to.34.years",318862,2006
"Pennsylvania","35.to.44.years",266702,2006
"Pennsylvania","45.to.54.years",232799,2006
"Pennsylvania","55.to.59.years",83923,2006
"Pennsylvania","60.to.64.years",61548,2006
"Pennsylvania","65.to.74.years",97708,2006
"Pennsylvania","75.to.84.years",109882,2006
"Pennsylvania","85.years.and.over",52203,2006
"Rhode Island","total",150132,2006
"Rhode Island","15.to.24.years",14451,2006
"Rhode Island","25.to.34.years",36143,2006
"Rhode Island","35.to.44.years",31941,2006
"Rhode Island","45.to.54.years",24795,2006
"Rhode Island","55.to.59.years",9363,2006
"Rhode Island","60.to.64.years",6842,2006
"Rhode Island","65.to.74.years",11040,2006
"Rhode Island","75.to.84.years",8933,2006
"Rhode Island","85.years.and.over",6624,2006
"South Carolina","total",491514,2006
"South Carolina","15.to.24.years",67639,2006
"South Carolina","25.to.34.years",129202,2006
"South Carolina","35.to.44.years",105664,2006
"South Carolina","45.to.54.years",87699,2006
"South Carolina","55.to.59.years",28691,2006
"South Carolina","60.to.64.years",19792,2006
"South Carolina","65.to.74.years",26567,2006
"South Carolina","75.to.84.years",18730,2006
"South Carolina","85.years.and.over",7530,2006
"South Dakota","total",96265,2006
"South Dakota","15.to.24.years",20168,2006
"South Dakota","25.to.34.years",20466,2006
"South Dakota","35.to.44.years",13964,2006
"South Dakota","45.to.54.years",14913,2006
"South Dakota","55.to.59.years",4732,2006
"South Dakota","60.to.64.years",2691,2006
"South Dakota","65.to.74.years",6296,2006
"South Dakota","75.to.84.years",7685,2006
"South Dakota","85.years.and.over",5350,2006
"Tennessee","total",714971,2006
"Tennessee","15.to.24.years",96200,2006
"Tennessee","25.to.34.years",196459,2006
"Tennessee","35.to.44.years",146994,2006
"Tennessee","45.to.54.years",114558,2006
"Tennessee","55.to.59.years",45108,2006
"Tennessee","60.to.64.years",32836,2006
"Tennessee","65.to.74.years",39743,2006
"Tennessee","75.to.84.years",28687,2006
"Tennessee","85.years.and.over",14386,2006
"Texas","total",2818343,2006
"Texas","15.to.24.years",391230,2006
"Texas","25.to.34.years",857445,2006
"Texas","35.to.44.years",616331,2006
"Texas","45.to.54.years",465146,2006
"Texas","55.to.59.years",146375,2006
"Texas","60.to.64.years",95703,2006
"Texas","65.to.74.years",118142,2006
"Texas","75.to.84.years",86036,2006
"Texas","85.years.and.over",41935,2006
"Utah","total",228099,2006
"Utah","15.to.24.years",50453,2006
"Utah","25.to.34.years",76772,2006
"Utah","35.to.44.years",38546,2006
"Utah","45.to.54.years",27253,2006
"Utah","55.to.59.years",10297,2006
"Utah","60.to.64.years",6477,2006
"Utah","65.to.74.years",8272,2006
"Utah","75.to.84.years",6001,2006
"Utah","85.years.and.over",4028,2006
"Vermont","total",71419,2006
"Vermont","15.to.24.years",8528,2006
"Vermont","25.to.34.years",18715,2006
"Vermont","35.to.44.years",13680,2006
"Vermont","45.to.54.years",13349,2006
"Vermont","55.to.59.years",3723,2006
"Vermont","60.to.64.years",2540,2006
"Vermont","65.to.74.years",4334,2006
"Vermont","75.to.84.years",4139,2006
"Vermont","85.years.and.over",2411,2006
"Virginia","total",874787,2006
"Virginia","15.to.24.years",112724,2006
"Virginia","25.to.34.years",241087,2006
"Virginia","35.to.44.years",187962,2006
"Virginia","45.to.54.years",143538,2006
"Virginia","55.to.59.years",55763,2006
"Virginia","60.to.64.years",31381,2006
"Virginia","65.to.74.years",48486,2006
"Virginia","75.to.84.years",35076,2006
"Virginia","85.years.and.over",18770,2006
"Washington","total",851860,2006
"Washington","15.to.24.years",107386,2006
"Washington","25.to.34.years",233618,2006
"Washington","35.to.44.years",174925,2006
"Washington","45.to.54.years",138479,2006
"Washington","55.to.59.years",52433,2006
"Washington","60.to.64.years",35788,2006
"Washington","65.to.74.years",48122,2006
"Washington","75.to.84.years",36623,2006
"Washington","85.years.and.over",24486,2006
"West Virginia","total",188273,2006
"West Virginia","15.to.24.years",27606,2006
"West Virginia","25.to.34.years",45445,2006
"West Virginia","35.to.44.years",37474,2006
"West Virginia","45.to.54.years",30096,2006
"West Virginia","55.to.59.years",13791,2006
"West Virginia","60.to.64.years",7783,2006
"West Virginia","65.to.74.years",13233,2006
"West Virginia","75.to.84.years",9399,2006
"West Virginia","85.years.and.over",3446,2006
"Wisconsin","total",658931,2006
"Wisconsin","15.to.24.years",107208,2006
"Wisconsin","25.to.34.years",168997,2006
"Wisconsin","35.to.44.years",118078,2006
"Wisconsin","45.to.54.years",100301,2006
"Wisconsin","55.to.59.years",34921,2006
"Wisconsin","60.to.64.years",24723,2006
"Wisconsin","65.to.74.years",35197,2006
"Wisconsin","75.to.84.years",43030,2006
"Wisconsin","85.years.and.over",26476,2006
"Wyoming","total",63185,2006
"Wyoming","15.to.24.years",13758,2006
"Wyoming","25.to.34.years",16332,2006
"Wyoming","35.to.44.years",9776,2006
"Wyoming","45.to.54.years",10346,2006
"Wyoming","55.to.59.years",3086,2006
"Wyoming","60.to.64.years",3369,2006
"Wyoming","65.to.74.years",2022,2006
"Wyoming","75.to.84.years",2676,2006
"Wyoming","85.years.and.over",1820,2006
"Puerto Rico","total",321038,2006
"Puerto Rico","15.to.24.years",26397,2006
"Puerto Rico","25.to.34.years",86527,2006
"Puerto Rico","35.to.44.years",76329,2006
"Puerto Rico","45.to.54.years",52186,2006
"Puerto Rico","55.to.59.years",22565,2006
"Puerto Rico","60.to.64.years",15688,2006
"Puerto Rico","65.to.74.years",24665,2006
"Puerto Rico","75.to.84.years",12734,2006
"Puerto Rico","85.years.and.over",3947,2006
"Alabama","total",528488,2007
"Alabama","15.to.24.years",79726,2007
"Alabama","25.to.34.years",143350,2007
"Alabama","35.to.44.years",103885,2007
"Alabama","45.to.54.years",87207,2007
"Alabama","55.to.59.years",28549,2007
"Alabama","60.to.64.years",21743,2007
"Alabama","65.to.74.years",29965,2007
"Alabama","75.to.84.years",23920,2007
"Alabama","85.years.and.over",10143,2007
"Alaska","total",87403,2007
"Alaska","15.to.24.years",12371,2007
"Alaska","25.to.34.years",24175,2007
"Alaska","35.to.44.years",17689,2007
"Alaska","45.to.54.years",17188,2007
"Alaska","55.to.59.years",6252,2007
"Alaska","60.to.64.years",2878,2007
"Alaska","65.to.74.years",3830,2007
"Alaska","75.to.84.years",2282,2007
"Alaska","85.years.and.over",738,2007
"Arizona","total",718401,2007
"Arizona","15.to.24.years",89207,2007
"Arizona","25.to.34.years",216649,2007
"Arizona","35.to.44.years",149378,2007
"Arizona","45.to.54.years",115641,2007
"Arizona","55.to.59.years",40230,2007
"Arizona","60.to.64.years",28363,2007
"Arizona","65.to.74.years",32207,2007
"Arizona","75.to.84.years",28757,2007
"Arizona","85.years.and.over",17969,2007
"Arkansas","total",355895,2007
"Arkansas","15.to.24.years",52825,2007
"Arkansas","25.to.34.years",92545,2007
"Arkansas","35.to.44.years",73164,2007
"Arkansas","45.to.54.years",55481,2007
"Arkansas","55.to.59.years",19697,2007
"Arkansas","60.to.64.years",15909,2007
"Arkansas","65.to.74.years",20807,2007
"Arkansas","75.to.84.years",16652,2007
"Arkansas","85.years.and.over",8815,2007
"California","total",5123700,2007
"California","15.to.24.years",451737,2007
"California","25.to.34.years",1361030,2007
"California","35.to.44.years",1223543,2007
"California","45.to.54.years",956771,2007
"California","55.to.59.years",320173,2007
"California","60.to.64.years",228164,2007
"California","65.to.74.years",284976,2007
"California","75.to.84.years",206568,2007
"California","85.years.and.over",90738,2007
"Colorado","total",579758,2007
"Colorado","15.to.24.years",83421,2007
"Colorado","25.to.34.years",170806,2007
"Colorado","35.to.44.years",122916,2007
"Colorado","45.to.54.years",92807,2007
"Colorado","55.to.59.years",32615,2007
"Colorado","60.to.64.years",19451,2007
"Colorado","65.to.74.years",25135,2007
"Colorado","75.to.84.years",20058,2007
"Colorado","85.years.and.over",12549,2007
"Connecticut","total",395875,2007
"Connecticut","15.to.24.years",32195,2007
"Connecticut","25.to.34.years",94410,2007
"Connecticut","35.to.44.years",83893,2007
"Connecticut","45.to.54.years",71565,2007
"Connecticut","55.to.59.years",25887,2007
"Connecticut","60.to.64.years",18427,2007
"Connecticut","65.to.74.years",29464,2007
"Connecticut","75.to.84.years",24090,2007
"Connecticut","85.years.and.over",15944,2007
"Delaware","total",90336,2007
"Delaware","15.to.24.years",10669,2007
"Delaware","25.to.34.years",21947,2007
"Delaware","35.to.44.years",23176,2007
"Delaware","45.to.54.years",14123,2007
"Delaware","55.to.59.years",3971,2007
"Delaware","60.to.64.years",3587,2007
"Delaware","65.to.74.years",5338,2007
"Delaware","75.to.84.years",4906,2007
"Delaware","85.years.and.over",2619,2007
"District of Columbia","total",139226,2007
"District of Columbia","15.to.24.years",11976,2007
"District of Columbia","25.to.34.years",43138,2007
"District of Columbia","35.to.44.years",26115,2007
"District of Columbia","45.to.54.years",23355,2007
"District of Columbia","55.to.59.years",10880,2007
"District of Columbia","60.to.64.years",6697,2007
"District of Columbia","65.to.74.years",8582,2007
"District of Columbia","75.to.84.years",6215,2007
"District of Columbia","85.years.and.over",2268,2007
"Florida","total",2083252,2007
"Florida","15.to.24.years",241750,2007
"Florida","25.to.34.years",535057,2007
"Florida","35.to.44.years",457456,2007
"Florida","45.to.54.years",347879,2007
"Florida","55.to.59.years",123395,2007
"Florida","60.to.64.years",94193,2007
"Florida","65.to.74.years",115729,2007
"Florida","75.to.84.years",108289,2007
"Florida","85.years.and.over",59504,2007
"Georgia","total",1075150,2007
"Georgia","15.to.24.years",129792,2007
"Georgia","25.to.34.years",307537,2007
"Georgia","35.to.44.years",253028,2007
"Georgia","45.to.54.years",178794,2007
